21.032021746396264, 105.75550353730894
21.031920387746723, 105.75557470321655
21.031920387746723, 105.75557470321655
21.031920387746723, 105.75557470321655
21.031816457595596, 105.7560185214398
21.031716316614595, 105.75613117421842
21.031641210834675, 105.7562706490872
21.031489781351244, 105.75644373893738
21.031430914449516, 105.756774904382
21.031350801462818, 105.75698411668516
21.031335780273015, 105.75710213388182
21.031270688433047, 105.7572255154965
21.03124064603579, 105.75741327012754
21.03118056122308, 105.75757420266844
21.031120476386153, 105.75778877938963
21.03104036323257, 105.75788533891416
21.031010320788862, 105.75798726285673
21.030955242959685, 105.75818574632383
21.030910179266122, 105.7584325095532
21.03085009432018, 105.7586470862744
21.03079501643178, 105.75881435511258
21.03074494560648, 105.75893237230923
21.03071991018752, 105.75905038950589
21.03067985350843, 105.75920595762875
21.030629782644443, 105.75931324598935
21.030569697585435, 105.75947417853024
21.03051461959341, 105.75966729757931
21.03043951320782, 105.75987650988247
21.030359399688155, 105.76010181543973
21.030294307421695, 105.76026274798062
21.030254250628218, 105.76045586702969
21.03018915831585, 105.7606007063165
21.030104037556775, 105.7607991897836
21.02997263494995, 105.7609874010086
21.029993881208146, 105.76120152113583
21.029952330837382, 105.76129619848767
21.029907266840553, 105.7614464021925
21.02986720994303, 105.76163415682355
21.029817138806003, 105.76183264029065
21.029732017834423, 105.76203112375775
21.029671932413457, 105.76227252256909
21.029621861210817, 105.76246027720013
21.02956678286848, 105.76262657415906
21.02951170450578, 105.76287333738843
21.029466640375706, 105.7630664564375
21.029431590487334, 105.7633185840849
21.02937150494525, 105.76350097429791
21.02933144790373, 105.76369945776501
21.02924367284344, 105.76397052184063
21.02919860863233, 105.76411536112744
21.029163558680917, 105.7642709292503
21.02912350158352, 105.7643782176109
21.029043387356392, 105.76462498084027
21.028973287372324, 105.76485028639752
21.02892321593495, 105.76499512568432
21.02887815162693, 105.76510777846295
21.02884310160017, 105.76523652449566
21.028783015820814, 105.76537063494641
21.02870790856256, 105.76556375399548
21.028622786957442, 105.76581588164288
21.028562701089278, 105.7659821786018
21.02851670375636, 105.76614947504
21.02845661784542, 105.76634259408907
21.028411553396317, 105.76650352662996
21.028341453115072, 105.76676101869539
21.0283013957967, 105.76693268007234
21.02823630263138, 105.76709361261324
21.02819123811567, 105.76722235864595
21.027959763410106, 105.76745688915253
21.02810110904336, 105.76763541883425
21.02806605883384, 105.7676997918506
21.028020994266644, 105.76788218206362
21.028020994266644, 105.76788218206362
21.027965915332683, 105.76801629251436
21.027955900978874, 105.76806457227663
21.02790582919969, 105.76819331830934
21.027875786124113, 105.76833279317812
21.027890807662658, 105.76846690362886
21.028081080353214, 105.76852054780916
21.028201252453666, 105.76855273431734
21.028351467442988, 105.76857955640749
21.028511696598045, 105.76864929384188
21.028666918427742, 105.7687083024402
21.028792097204896, 105.7687619466205
21.02893730445469, 105.76878876871065
21.029027433021323, 105.76882631963686
21.0290763596865, 105.76891601085663
21.029322854052065, 105.7689067859073
21.029543167659888, 105.76899261659578
21.029633295860133, 105.76904089635805
21.02983358055441, 105.76915354913667
21.029998815224555, 105.76915354913667
21.030144021298582, 105.76918573564485
21.030285079975005, 105.76921792215303
21.03039523610839, 105.76922865098909
21.030550455976318, 105.76928765958742
21.03065560482725, 105.76929838842348
21.030855888147578, 105.76933593934969
21.03094601555391, 105.76934130376772
21.031207121829688, 105.76937964592065
21.031352326726363, 105.76944938335504
21.03146248207084, 105.76944938335504
21.031572637333895, 105.76948693428125
21.03163772904196, 105.76950302753534
21.0318265480793, 105.76952702663252
21.031956731245195, 105.76956457755873
21.032227111303236, 105.76961822173902
21.032327251940963, 105.76964504382917
21.03256258217474, 105.76967723033735
21.03271279276794, 105.76973087451765
21.032888038268595, 105.76977378986189
21.03300820649279, 105.769795247534
21.033088318588412, 105.76989180705854
21.03322350765211, 105.76996154449293
21.03328859863904, 105.77014393470594
21.03324353565112, 105.77024049423048
21.033213493651598, 105.77037996909925
21.03317844464451, 105.77054090164015
21.03317844464451, 105.77073402068922
21.03311335360946, 105.77095932624647
21.03306829056855, 105.77110416553327
21.033023227514004, 105.77128655574629
21.033013213500034, 105.77149040363142
21.03296815042883, 105.77161914966413
21.032948122392813, 105.77180690429518
21.03290305930192, 105.77196783683607
21.032868010221815, 105.77213949821302
21.032837915725484, 105.77233820633202
21.032792852601265, 105.77250450329095
21.03273276841443, 105.77266007141381
21.032742782447258, 105.77277808861047
21.032632628049225, 105.77297120765954
21.032582557841383, 105.77308386043816
21.032457382248168, 105.77325015739709
21.032337213579748, 105.77344327644616
21.032192009642785, 105.77360957340508
21.032081854837603, 105.77369003967553
21.031951671781027, 105.77383487896233
21.031828600174045, 105.7739399125998
21.031678388689542, 105.77406865863252
21.031518162939165, 105.77413303164887
21.031317880508936, 105.77425104884553
21.031147640231605, 105.77436906604218
21.031052505874257, 105.77443343905854
21.030942350226717, 105.77448708323884
21.03079880569772, 105.77438771724701
21.030581840265484, 105.77474457530427
21.03049922327653, 105.77478480843949
21.030249075144134, 105.77492399301912
21.029998719932237, 105.77516002741243
21.029602108399633, 105.77522993087769
21.029477979744282, 105.7758574017563
21.029207594698253, 105.77628655519868
21.029137494791435, 105.77657623377229
21.029037352010217, 105.77710194673921
21.02897726630917, 105.77740235414888
21.028937209161697, 105.77778859224702
21.028857094834436, 105.77822847452546
21.028817037654647, 105.77860398378755
21.028756951864782, 105.77890439119722
21.028676837440614, 105.77947301950837
21.028635282200096, 105.78015806011973
21.028555167710536, 105.78046919636546
21.028485067496835, 105.78091980747996
